initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,242.4796875,150.65223388671876,292.13056640625,197.226123046875,92.19166666666666,96.54,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,238.84031333903803,150.61035387441657,291.4953486077375,197.2261034627322,92.19166666666666,96.54,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,18.967422485351562,265.681005859375,211.48251953125,180.03431396484376,93.38666666666667,97.06,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,18.946028673760544,263.2363314681277,210.01737937355318,180.03431672604103,93.38666666666667,97.06,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,267.663720703125,128.9503173828125,271.9429931640625,164.403271484375,94.54,96.69,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,267.24079245325305,128.45116177411083,272.9157731291663,164.4032823385484,94.54,96.69,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,255.598583984375,109.71767578125,295.426123046875,172.52802734375,93.375,97.44,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,258.56429993486864,108.59582809691203,295.52134887690863,172.52801241481728,93.375,97.44,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,225.4094482421875,238.8053466796875,336.831689453125,174.3870849609375,93.46833333333333,96.52,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,222.05150878194058,240.9802723509053,336.99820974922363,174.38707343256365,93.46833333333333,96.52,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,334.1375,182.2349365234375,372.104833984375,185.51767578125,93.08666666666667,94.98,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,333.2880904640654,181.85974964830393,374.4172412612247,185.51768047535455,93.08666666666667,94.98,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,300.7717041015625,157.0888916015625,278.375439453125,181.61767578125,93.24333333333334,97.07,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,302.9915308791877,157.12074153795797,277.62231245475454,181.61769118597684,93.24333333333334,97.07,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,362.1513427734375,164.03919677734376,366.760595703125,223.64736328125,93.12166666666667,97.42,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,361.6470272855444,164.07416712231384,364.7532561426761,223.6473618860497,93.12166666666667,97.42,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,455.895361328125,41.53012390136719,380.6136474609375,171.49794921875,94.41,97.53,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,458.50047589631583,41.54559637048973,380.8232225861196,171.49796254677608,94.41,97.53,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,3.197721481323242,129.666943359375,325.89208984375,188.99530029296875,94.16,97.71,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,3.148529567904415,129.60883764401902,326.69867764641646,188.99528927374024,94.16,97.71,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,18.585760498046874,91.22845458984375,360.305322265625,183.444384765625,94.19666666666667,97.29,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,18.240934935491044,91.13124204232074,360.4957360930546,183.44437344592495,94.19666666666667,97.29,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,46.9728759765625,111.5168701171875,324.10986328125,212.204443359375,93.75166666666667,97.44,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,46.67043572128465,111.59971838531662,324.09713946463637,212.20445962362342,93.75166666666667,97.44,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,130.429345703125,132.95245361328125,279.1645263671875,221.218408203125,94.20166666666667,96.95,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,128.19915141569138,133.0001178908997,280.1715674938824,221.21840444941708,94.20166666666667,96.95,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,43.44729919433594,112.23848876953124,304.175927734375,206.26982421875,94.37833333333333,97.42,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,43.44267913811242,111.94335199211636,304.05203388373684,206.2698319789387,94.37833333333333,97.42,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,60.86373291015625,109.18828125,438.656103515625,223.57578125,94.09333333333333,97.28,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,61.36213192836168,109.229746493434,435.9610576612371,223.57579972268417,94.09333333333333,97.28,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,52.514471435546874,147.1362548828125,295.2260986328125,217.565478515625,93.35166666666667,97.52,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,52.55774546470094,147.26092960680413,295.23972156445734,217.5654629703544,93.35166666666667,97.52,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,2.959243392944336,166.130908203125,185.91436767578125,196.335302734375,94.03,97.42,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,2.943859496902089,166.10432675601632,185.7523391055,196.33529541855063,94.03,97.42,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,169.15289306640625,108.26278076171874,286.771142578125,216.7688720703125,94.73333333333333,97.27,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,168.04611745977033,108.00539625827625,286.79645071035554,216.76886091314736,94.73333333333333,97.27,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,114.2830810546875,78.135400390625,335.128955078125,192.08909912109374,94.15,97.65,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,113.6556652426063,78.08991644090847,335.1157169653703,192.08910458192588,94.15,97.65,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,88.41339111328125,129.7570068359375,304.027978515625,195.3466552734375,94.20666666666666,96.55,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,91.3901410007275,129.99962451749417,303.90665538938356,195.3466363195295,94.20666666666666,96.55,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,203.715966796875,159.0961181640625,317.82041015625,223.1774658203125,93.78833333333333,95.98,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,205.2336940636519,159.2904815535734,320.4170791876598,223.17745313429313,93.78833333333333,95.98,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.24290771484374,141.0010986328125,291.8114990234375,210.7126953125,94.09833333333333,96.82,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.6957697627075,141.02735822428272,291.78041815416964,210.71269435960167,94.09833333333333,96.82,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,186.65614013671876,140.0047119140625,350.437158203125,265.16787109375,93.79333333333334,97.21,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,184.66095215018078,139.92660864188863,350.4563725768515,265.1678641472404,93.79333333333334,97.21,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,194.1326171875,32.11317443847656,441.60654296875,201.523046875,94.63166666666666,96.96,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,196.6590325149609,32.147295901051756,441.6835600521314,201.52304041089832,94.63166666666666,96.96,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-7.922660827636719,131.4919189453125,351.12197265625,245.4788818359375,94.405,97.35,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-7.846279809552023,131.52543130022505,351.0267708696023,245.47890587957136,94.405,97.35,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1.9134437561035156,88.15021362304688,358.9478515625,228.2275634765625,94.395,96.12,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1.912034903004463,88.14471573273008,358.88185441979397,228.22754995272902,94.395,96.12,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-1.403355026245117,105.63822021484376,368.074267578125,263.100537109375,94.405,96.83,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-1.4106064698168437,105.60296674812625,368.0690687258211,263.1005150840453,94.405,96.83,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,44.96134948730469,140.923193359375,274.300537109375,274.2977294921875,94.39,97.28,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,44.93735663487459,140.98263909569678,274.32191489963697,274.297739686786,94.39,97.28,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,19.62145233154297,107.51058349609374,330.9044189453125,275.863134765625,94.565,96.74,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,19.402506410803053,107.3814257118142,330.96009095505343,275.86315453824244,94.565,96.74,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-1.597442626953125,97.17723999023437,359.8265625,264.6938232421875,94.48,96.96,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-1.5700160855899528,97.19968997224234,359.89247038390994,264.69381927044964,94.48,96.96,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,2.5103477478027343,138.91871337890626,334.631884765625,270.2341064453125,93.715,97.36,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,2.4932829331218156,138.9255121839552,334.63639975502963,270.2340670417358,93.715,97.36,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-4.1638236999511715,176.11278076171874,220.280615234375,230.1987060546875,94.28,97.39,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-4.103408985975148,176.08900868814234,220.41424496458677,230.1987012451413,94.28,97.39,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,74.4187255859375,91.38411865234374,307.492333984375,256.783984375,94.92,97.48,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,75.22553968624956,91.4233135141359,307.4315654997211,256.7839890919331,94.92,97.48,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,3.643475341796875,66.59202880859375,402.25419921875,222.552978515625,94.71666666666667,97.51,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,3.606602127927187,66.60501818575655,402.22548284567625,222.5529775404629,94.71666666666667,97.51,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,6.345875549316406,97.53592529296876,344.6995849609375,249.3217041015625,94.3,97.15,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,6.3131466092750825,97.5328842312294,344.7682163103227,249.32171193204513,94.3,97.15,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,42.46870422363281,153.68670654296875,298.0625,266.04296875,94.35833333333333,97.03,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,42.56169714671726,153.65695431703315,297.9850206739076,266.04296317078837,94.35833333333333,97.03,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,33.411373901367185,127.34833984375,326.28720703125,256.2883056640625,94.38166666666666,96.53,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,34.11629066534452,127.35009500419747,326.2334923408457,256.2882938086321,94.38166666666666,96.53,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,2.984471893310547,129.304345703125,417.84482421875,325.2427734375,94.08666666666667,97.21,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,2.897128138350173,129.32384423802029,417.8296269154066,325.242797343561,94.08666666666667,97.21,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,3.0385738372802735,33.07626953125,509.671826171875,247.197607421875,94.52666666666667,96.33,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,3.0325189949595344,33.04902810088322,509.7955013418838,247.19760142468527,94.52666666666667,96.33,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,120.477685546875,415.5357421875,309.5211181640625,94.39,97.21,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,120.39977644629955,415.45774449253094,309.521118796197,94.39,97.21,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,92.38784790039062,421.168896484375,294.9588623046875,94.465,96.39,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,92.34616740671697,421.27834107384695,294.95887575668075,94.465,96.39,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,102.66124267578125,411.318310546875,320.79091796875,94.49833333333333,96.73,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,102.6521325056917,411.24191807217915,320.79093142107826,94.49833333333333,96.73,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.5683202743530273,151.6314453125,319.272900390625,372.5296630859375,94.49,97.44,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.5598025995677478,151.63371975271917,319.2348885025858,372.5296433590537,94.49,97.44,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,108.2390869140625,391.1257568359375,341.594775390625,94.56333333333333,97.27,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,108.16653284855093,391.06816639618705,341.5947994176915,94.56333333333333,97.27,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,88.70538940429688,416.737060546875,342.31630859375,94.52,97.15,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,88.64396534409684,416.6995755972965,342.3163464215618,94.52,97.15,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,128.36021728515624,369.7518310546875,340.1059326171875,94.05,97.17,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,128.26972364619348,369.73665450037225,340.105913917972,94.05,97.17,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,175.14195556640624,309.1004638671875,269.1053466796875,94.19833333333334,96.04,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,175.19381601241136,309.0241702358938,269.1053465585476,94.19833333333334,96.04,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,85.75859985351562,348.79814453125,332.9872802734375,94.78666666666666,96.71,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,85.65958220489435,348.74059483606504,332.98727464559533,94.78666666666666,96.71,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,43.4704833984375,475.81259765625,263.885693359375,94.68166666666667,96.85,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,43.47328005045632,475.8379707149692,263.88567891088957,94.68166666666667,96.85,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,85.78677368164062,396.668603515625,296.5506591796875,94.36833333333334,97.37,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,85.78113572016895,396.6086463208258,296.5506664389791,94.36833333333334,97.37,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,153.7756103515625,346.5924072265625,360.44912109375,94.485,96.22,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,153.85981421337158,346.5806306734529,360.449102113702,94.485,96.22,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,99.28552856445313,394.79736328125,327.1980224609375,94.42,95.67,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,0.0,99.26236846863605,394.8562561026489,327.1980176968992,94.42,95.67,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,443.064501953125,236.581884765625,363.9000244140625,157.755322265625,92.21666666666667,97.24,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,442.59946097136105,234.1547801216681,365.71793926018154,157.7553379002348,92.21666666666667,97.24,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,566.872998046875,77.29290771484375,338.3745361328125,117.51357421875,93.63,96.97,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,563.7408065763548,77.45790229620285,337.31826033775474,117.51357847075167,93.63,96.97,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,129.50042724609375,167.9385986328125,342.9844970703125,139.96156005859376,92.83,97.17,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,129.45875992710177,167.12076791793913,346.865906578302,139.96155647981345,92.83,97.17,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,71.52320556640625,199.5028564453125,368.00478515625,140.83787841796874,92.93333333333334,97.45,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,72.47548855312576,197.4192619481541,366.56110191640494,140.83788006005983,92.93333333333334,97.45,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,93.44650268554688,137.19268798828125,266.943798828125,148.96806640625,92.87166666666667,97.37,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,93.34905303523344,138.57890827994743,266.33523593771764,148.96805337578354,92.87166666666667,97.37,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,266.9321533203125,108.67821044921875,352.5151123046875,150.6015869140625,93.20666666666666,96.61,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,262.9526389785849,108.57157763544217,349.86302904009324,150.6015986854957,93.20666666666666,96.61,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,84.33865356445312,180.2052734375,254.0382080078125,144.889404296875,93.475,97.14,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,83.99769741231138,182.03597766707955,255.1070493138262,144.88941668751977,93.475,97.14,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,111.45347900390625,89.25311889648438,465.91865234375,147.09344482421875,93.63166666666666,97.09,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,111.51584436027906,89.27989536059152,468.1388885887757,147.09345188585064,93.63166666666666,97.09,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,223.5698974609375,136.1096923828125,278.634521484375,156.98017578125,92.17833333333333,96.79,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,227.0281927425221,136.0620810189583,277.7035338629516,156.98016657864318,92.17833333333333,96.79,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,25.58668212890625,304.390478515625,231.21474609375,154.4575439453125,93.29166666666667,97.13,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,25.394368076853024,302.3602648130792,229.29537129300056,154.45755603308737,93.29166666666667,97.13,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,255.902880859375,157.3814453125,246.891650390625,143.2104248046875,94.40333333333334,96.75,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,257.2439104708322,156.62097461255541,246.2648166291376,143.2104149266692,94.40333333333334,96.75,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,243.202197265625,114.64378662109375,259.121044921875,146.23089599609375,93.30833333333334,97.28,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,247.80051478727916,114.84925150290242,258.91598234380865,146.23090432312665,93.30833333333334,97.28,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,245.037841796875,249.540478515625,324.362646484375,147.49908447265625,93.28,96.5,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,245.16119726911853,251.5821737526005,322.1595378783539,147.49908323685088,93.28,96.5,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,318.3884765625,210.716162109375,356.9479736328125,144.7200439453125,93.26333333333334,95.49,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,319.96109531256997,210.557067102135,359.48416186183886,144.72004734104107,93.26333333333334,95.49,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,288.530224609375,192.33428955078125,245.7185302734375,152.512060546875,92.935,97.06,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,288.1174851964602,192.97341971472343,245.3317419337399,152.51205546508098,92.935,97.06,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,352.801171875,157.00904541015626,377.534814453125,174.01064453125,93.36666666666666,97.56,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,351.85967798279495,158.15817643201459,379.3881131202423,174.01064915512927,93.36666666666666,97.56,integrated_gradients,0
