initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,21.943995919342623,92.9950284298193,104.60165669084685,298.7842950356651,82.84333333333333,83.93,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,60.442578125,109.88355712890625,238.5561279296875,277.0691162109375,82.485,84.11,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,59.9658474234426,109.94693913770011,236.43787017783035,277.06910716822756,82.485,84.11,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,155.48486328125,65.03958740234376,65.62032470703124,319.0446533203125,82.78,84.59,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,155.18255769222534,66.95962783083507,64.4153657577106,319.04466330525355,82.78,84.59,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,163.4177001953125,187.9453125,53.68128662109375,273.9318603515625,82.81333333333333,85.12,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,164.16925635867204,184.75693640007364,55.38430698643599,273.9318483394258,82.81333333333333,85.12,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,109.6599609375,-4.035703659057617,247.58701171875,259.03271484375,82.475,83.54,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,113.28553079723875,-4.009366776063129,247.86536720066687,259.0327281450826,82.475,83.54,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,1.2416454315185548,267.023291015625,94.37789306640624,291.995751953125,82.43166666666667,83.92,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,1.3688794490335194,265.381083484309,96.32309853221616,291.99575409370783,82.43166666666667,83.92,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,72.04544067382812,189.43292236328125,18.415634155273438,308.38701171875,82.47,83.67,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,71.02279822192995,191.17694024794494,17.728835194979276,308.38700099281874,82.47,83.67,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,46.90701599121094,57.434625244140626,287.0080810546875,300.157470703125,82.36166666666666,80.2,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,44.840665214036264,55.81179186866742,288.9403083712464,300.1574408055094,82.36166666666666,80.2,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,446.48896484375,36.11149291992187,7.289431762695313,290.0328369140625,82.42666666666666,84.94,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,447.8511917346724,35.02242732034849,7.415672406734608,290.03283160467566,82.42666666666666,84.94,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,319.8806640625,75.42251586914062,6.066532897949219,312.641552734375,82.76,84.39,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,319.8591121454452,76.4714961715066,6.095639161593328,312.6415434335019,82.76,84.39,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,297.183251953125,63.4118408203125,2.3939188003540037,326.938037109375,82.53,85.15,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,295.8409359017512,62.626820842681454,2.3320244835081025,326.9380354898175,82.53,85.15,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,372.835888671875,12.594290161132813,65.44783935546874,297.8406005859375,82.19166666666666,85.46,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,374.61217801229736,12.733531660978175,65.88998502506983,297.84061323763916,82.19166666666666,85.46,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,476.730419921875,4.355894088745117,53.395294189453125,303.916455078125,82.15,85.71,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,476.5962488293562,4.406710858270299,55.21160524611152,303.91645588796246,82.15,85.71,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,382.097265625,75.5655517578125,104.29610595703124,150.8832275390625,81.27333333333333,84.94,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,380.94754948338084,75.69128241687656,103.96879875739492,150.8832264812488,81.27333333333333,84.94,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,441.50771484375,67.901171875,206.76640625,138.44345703125,82.88666666666667,86.45,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,441.37086484665014,69.33022950056468,207.09194899044778,138.44345746423969,82.88666666666667,86.45,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,97.0239990234375,150.2924072265625,179.19862060546876,142.31064453125,82.66333333333333,84.47,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,97.57834509300676,149.32532724186774,177.00482822921526,142.3106484313926,82.66333333333333,84.47,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,95.56951293945312,123.93236083984375,314.54560546875,135.491796875,82.26166666666667,85.26,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,96.93669672931519,123.38249312378575,314.0064473966564,135.49179762810587,82.26166666666667,85.26,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,118.4394775390625,80.50475463867187,100.10179443359375,152.063623046875,81.89833333333333,84.48,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,118.86886290309278,79.54744787211081,99.67178637744917,152.06362810242376,81.89833333333333,84.48,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,207.4348876953125,254.0503173828125,121.485498046875,127.9292236328125,82.12166666666667,85.22,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,209.28123971189217,254.0011643885478,122.13807760946963,127.92922742366417,82.12166666666667,85.22,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,117.27635498046875,77.05294189453124,160.53131103515625,136.6580078125,81.49166666666666,85.55,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,117.49311458058871,77.09617644934563,160.15613477872685,136.65800932534546,81.49166666666666,85.55,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,132.742724609375,201.47021484375,199.0052001953125,151.82054443359374,81.83666666666667,83.77,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,132.5203607516418,202.5113611273823,197.68588029953247,151.8205479321941,81.83666666666667,83.77,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,191.47161865234375,115.45130615234375,82.5518310546875,160.51820068359376,81.23166666666667,82.72,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,192.5410240901178,114.60303218291544,82.47666117933265,160.51820990413316,81.23166666666667,82.72,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,55.1732421875,168.03212890625,427.9123046875,146.9965576171875,81.40166666666667,83.75,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,56.20722022693984,167.49799972540464,427.81395143162143,146.99656390232693,81.40166666666667,83.75,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,326.963671875,71.1964599609375,86.80346069335937,177.516845703125,81.81333333333333,84.91,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,326.5034053997537,70.62353416807701,86.81200846159253,177.51682413684253,81.81333333333333,84.91,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,302.9611328125,52.046881103515624,70.36773681640625,177.25390625,82.89666666666666,85.7,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,301.69546983137445,51.56872049840134,71.2883300693147,177.25389829839713,82.89666666666666,85.7,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,364.1444091796875,75.75634765625,124.32264404296875,193.12989501953126,81.62833333333333,83.66,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,364.0708479301017,74.87476014581677,124.31100333986733,193.12988266552492,81.62833333333333,83.66,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,374.9515380859375,215.467822265625,189.2660400390625,160.579541015625,79.94166666666666,84.0,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,374.8480170273797,215.6906249340881,187.82449912421737,160.57953244305918,79.94166666666666,84.0,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,317.880126953125,111.23768310546875,145.99599609375,162.4914794921875,81.65166666666667,85.74,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,318.1972594559335,112.23976433444923,146.15539903724127,162.49147182169926,81.65166666666667,85.74,integrated_gradients,14
