initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,103.65300305652195,28.90735388887012,109.48930214538272,199.49794027018132,84.985,87.93,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,261.2843994140625,53.27185668945312,53.743402099609376,203.9476440429688,84.78666666666666,87.16,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,264.10298199301235,53.26070741902281,53.78464215142285,203.94763475694637,84.78666666666666,87.16,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,151.34254150390626,28.262493896484376,43.09972534179688,184.4641357421875,85.05,86.86,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,153.026724240629,28.272086960203147,43.09742247053328,184.46415236372155,85.05,86.86,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,73.65357055664063,78.3935302734375,71.340869140625,225.8444091796875,84.30166666666666,84.84,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,73.62523996791424,77.86040409166732,71.32432318469515,225.84440807301016,84.30166666666666,84.84,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,100.20895385742188,20.749192810058595,112.558984375,207.8779052734375,84.07,86.92,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,100.85438595079232,20.04730902933838,112.61767664303018,207.8779017584456,84.07,86.92,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,59.45001831054688,84.24849853515624,104.94727783203123,235.63583984375,84.24,85.93,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,59.983034451366464,84.31515429100986,104.93023212276168,235.6358468819025,84.24,85.93,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,313.21533203125,75.75955200195312,31.477642822265626,206.720068359375,85.14666666666666,87.41,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,312.1850955650184,75.75723913117214,31.459987449332147,206.72005723896456,85.14666666666666,87.41,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,114.7009765625,76.26947021484375,67.35363159179687,217.620556640625,85.14,86.09,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,113.26736333616898,76.27423885623884,67.31666598514724,217.62054883209913,85.14,86.09,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.1151611328125,52.4132080078125,86.54945068359375,209.7002197265625,84.04833333333333,85.57,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,182.1429719735659,52.23816458678347,86.42973783441714,209.7002150576558,84.04833333333333,85.57,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,277.4832763671875,91.54666748046876,50.5875,190.34613037109375,84.68333333333334,86.95,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,278.6897062264776,91.5880741295177,50.88887767805839,190.34611641136323,84.68333333333334,86.95,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,266.134619140625,83.85925903320313,46.89045715332031,203.80906982421874,84.30666666666667,87.43,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,266.6237368269311,84.09118822903355,46.895638786210014,203.80906775146016,84.30666666666667,87.43,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,273.577001953125,46.079287719726565,59.237109375,237.5403076171875,84.0,85.36,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,275.17855808755576,46.02966631015773,59.23324154508847,237.5403179539673,84.0,85.36,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,360.20302734375,38.83137512207031,81.37700805664062,218.278076171875,84.455,85.55,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,359.1271625150427,38.87017795419809,81.40541743395329,218.27807773276987,84.455,85.55,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,44.95407409667969,78.61678466796874,34.53816223144531,241.4204345703125,84.765,87.06,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,45.315167141527354,78.59269673686985,34.52786704779987,241.42045844989758,84.765,87.06,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,51.88189697265625,47.48977355957031,82.0467041015625,221.80986328125,85.15166666666667,86.88,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,50.764866009804805,47.486715085588024,82.00317166800704,221.80987198577662,85.15166666666667,86.88,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,81.8140625,19.397796630859375,93.40939331054688,234.23515625,85.215,87.04,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,82.18757023361967,19.410636821141857,93.55149271345168,234.23517744211608,85.215,87.04,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,189.7858642578125,47.94865112304687,40.068310546875,240.2712890625,84.95333333333333,87.36,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,189.9599835635621,47.92442696966087,40.101257475108575,240.27128248389278,84.95333333333333,87.36,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,136.21466064453125,30.072756958007812,36.38565368652344,207.02421875,85.16666666666667,87.75,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,138.18606015003348,30.032062565960405,36.21307050287785,207.02421552089294,85.16666666666667,87.75,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,25.425225830078126,36.398040771484375,55.9267333984375,268.004345703125,84.475,85.04,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,25.349123522299937,36.73234632501836,55.92114229618253,268.0043355192414,84.475,85.04,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,105.83646240234376,36.322869873046876,100.07396240234375,251.9487548828125,84.26166666666667,86.38,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,105.61619939364849,36.32586988595415,100.01088285369426,251.94875334544318,84.26166666666667,86.38,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,56.78525390625,32.49760437011719,81.50507202148438,269.10517578125,84.515,85.52,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,55.281967654635295,32.52630030744068,81.51144073048327,269.1051738789302,84.515,85.52,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,239.1741455078125,73.73018798828124,27.550540161132812,231.770361328125,85.12333333333333,87.89,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,239.59597377612562,73.75086325957643,27.623397888983607,231.7703736240976,85.12333333333333,87.89,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,74.62088623046876,77.37621459960937,60.55980224609375,247.5586181640625,85.20333333333333,85.63,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,74.70147282244488,77.37504418983178,60.57305967163084,247.5586072689759,85.20333333333333,85.63,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,89.29058227539062,47.788204956054685,76.62692260742188,260.561962890625,84.21666666666667,85.76,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,89.42731464352251,48.113984905893645,76.62361833522573,260.5619418526029,84.21666666666667,85.76,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,243.0298095703125,54.57344360351563,52.666314697265626,222.194384765625,84.69833333333334,87.46,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,243.77684560709423,54.521930755598326,52.71147815571766,222.1943973226792,84.69833333333334,87.46,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,199.78973388671875,75.58251342773437,32.11082458496094,236.4667724609375,84.64,88.0,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,199.37333360502114,75.6578745545154,32.14575330498601,236.46675052854943,84.64,88.0,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,98.83756103515626,45.955322265625,44.762744140625,291.042578125,84.18333333333334,84.6,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,97.39548153934702,45.893640576970185,44.77962531536457,291.04259146072707,84.18333333333334,84.6,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,127.863623046875,35.51164245605469,81.18189697265625,271.87392578125,84.27666666666667,84.87,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,127.85046995274027,35.83868309434506,81.22385432821324,271.8739105888849,84.27666666666667,84.87,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,33.29530029296875,62.23729248046875,29.81390380859375,271.7541015625,84.56666666666666,86.95,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,33.255149110991034,62.40240156705575,29.806754255104625,271.7541078140742,84.56666666666666,86.95,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,51.66285400390625,45.54271240234375,83.44671630859375,279.1607421875,84.89,86.42,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,50.995665933218824,45.59598706920546,83.43753309738995,279.1607432500509,84.89,86.42,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,31.79949951171875,13.606015014648438,82.9321044921875,294.902197265625,84.98666666666666,85.23,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,32.2228219956529,13.583036368389088,82.67539636930144,294.9022147398204,84.98666666666666,85.23,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,103.5237548828125,43.45491943359375,31.559140014648438,282.073583984375,84.765,86.44,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,102.87561982973064,43.601769012627514,31.63935554853042,282.073586650758,84.765,86.44,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,95.29854736328124,26.6376708984375,42.21284484863281,247.69111328125,84.80666666666667,87.94,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,96.54809992781779,26.64071013643179,42.25988659543319,247.69110278958777,84.80666666666667,87.94,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,-2.2092912673950194,65.88384399414062,56.87091064453125,343.23388671875,84.32333333333334,86.53,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,-2.438980952378554,65.88221340429185,56.85676610676386,343.23389017470004,84.32333333333334,86.53,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,48.189752197265626,26.258038330078126,101.91875610351562,320.68115234375,84.10666666666667,85.91,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,48.214488481053415,26.621529841549,101.89923894141158,320.6811538629437,84.10666666666667,85.91,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,55.38547973632812,27.6343994140625,65.6185302734375,308.785400390625,84.45333333333333,85.26,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,57.91791640158169,27.660674732145356,65.69048116679011,308.7853683135621,84.45333333333333,85.26,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,88.92449340820312,65.3558349609375,31.5693115234375,261.879345703125,84.80833333333334,87.8,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,89.50187168712893,65.28755815634192,31.52225227426542,261.8793259614996,84.80833333333334,87.8,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,20.835812377929688,76.13080444335938,43.21040344238281,281.67119140625,84.995,85.07,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,20.121060202354684,76.12052550500087,43.08855071019296,281.6712130442713,84.995,85.07,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,2.462246894836426,52.259454345703126,58.20185546875,301.95263671875,84.40666666666667,84.9,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,2.479565213247915,52.258109153773354,58.187240017866614,301.9526554496246,84.40666666666667,84.9,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,98.019140625,19.118194580078125,40.625640869140625,258.273388671875,84.775,86.86,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,97.77059686040234,19.639822726594353,40.59074160725399,258.2733715796792,84.775,86.86,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,107.41639404296875,70.59617919921875,7.164102935791016,294.4908203125,84.22,87.74,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,107.6965678016074,70.59705722378219,7.487660172503041,294.4908373450279,84.22,87.74,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,330.80087890625,75.457958984375,100.10726318359374,143.0270263671875,83.37833333333333,83.55,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,329.89898099818305,75.44117672367912,100.03589172058756,143.0270179933723,83.37833333333333,83.55,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,461.2486328125,63.9619384765625,87.85424194335937,127.48389892578125,84.205,86.23,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,460.96652595280045,63.86607186472393,87.8308370204828,127.48389537604191,84.205,86.23,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,110.5670654296875,106.87236328125,70.45291137695312,141.7959716796875,84.51333333333334,87.6,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,111.56490133188228,106.75536349158433,70.44671836313775,141.79598054575564,84.51333333333334,87.6,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,74.49080810546874,127.51119384765624,102.88150634765626,127.290869140625,84.50166666666667,86.19,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,74.41338434969568,127.70325688617545,102.81011785818168,127.29086824286642,84.50166666666667,86.19,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,124.9377685546875,50.58411865234375,111.80321044921875,150.369189453125,84.40833333333333,87.78,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,124.99916190484382,50.571667593719404,111.86406315777788,150.36918532782332,84.40833333333333,87.78,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,268.695556640625,42.83601379394531,113.4280517578125,145.23353271484376,84.76166666666667,87.54,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,268.0535999151662,42.83021676675821,113.39912733069859,145.2335267976189,84.76166666666667,87.54,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,141.227294921875,78.033935546875,59.75327758789062,134.56549072265625,84.60166666666667,85.3,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,140.19078326168764,78.13996832912449,59.80766275946555,134.5654797599275,84.60166666666667,85.3,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,134.1035400390625,80.19934692382813,124.33577880859374,157.3337158203125,84.20833333333333,85.23,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,134.1103101065998,79.62933092887997,124.33612395792693,157.3337096195261,84.20833333333333,85.23,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,165.57802734375,46.75672912597656,141.180908203125,149.49998779296874,83.47833333333334,85.95,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,164.3514484894634,46.78200536319225,141.29737677246348,149.4999945949473,83.47833333333334,85.95,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,56.66024169921875,132.04365234375,130.9362548828125,162.0560791015625,83.78333333333333,86.88,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,57.817436163592355,131.73409719955433,130.69133128207108,162.05607171707047,83.78333333333333,86.88,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,259.3916015625,122.4342041015625,46.85353393554688,159.12916259765626,84.85666666666667,87.81,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,260.30368696168733,122.572795988995,46.94279848598359,159.12915932051098,84.85666666666667,87.81,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,180.702099609375,62.772772216796874,76.82750244140625,161.11212158203125,84.69333333333333,87.32,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,179.94036800618176,62.66590055364547,76.792267554462,161.1121298662491,84.69333333333333,87.32,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,206.519384765625,118.082958984375,107.80076904296875,151.38587646484376,83.72166666666666,86.1,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,205.37247428987644,118.09836126987064,108.08588354074064,151.38587942974846,83.72166666666666,86.1,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,267.321337890625,97.47669677734375,95.01596069335938,139.268994140625,84.28166666666667,86.79,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,267.9300250254465,97.59397902737612,94.95933602940444,139.26899959331345,84.28166666666667,86.79,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,243.9745361328125,99.06055908203125,74.45226440429687,151.73570556640624,84.00666666666666,86.99,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,243.53742961176255,98.87482509920775,74.39895616762124,151.73570962163325,84.00666666666666,86.99,integrated_gradients,14
