initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,branch1.0,branch2.0,branch3.0,branch4.0,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,38.06851893770802,285.44057424587686,917.7320728338238,327.851680212935,88.43166666666667,92.55,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,709.59482421875,63.91068725585937,63.5077880859375,327.8218994140625,89.64833333333333,93.38,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,709.911064655956,63.75701693616505,63.46984891119304,327.8218897861025,89.64833333333333,93.38,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,534.247607421875,43.404177856445315,220.7295654296875,321.304833984375,90.16166666666666,93.54,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,531.2715534171962,43.50878395969585,221.64795257808254,321.3048163270083,90.16166666666666,93.54,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,499.885400390625,54.093603515625,245.0508544921875,306.400537109375,89.615,91.24,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,491.89578788884336,54.72567566201733,244.24412166852417,306.40057340855986,89.615,91.24,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,545.49462890625,352.96884765625,303.23037109375,299.0033203125,88.26666666666667,93.18,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,546.9685403904243,355.1503787634889,301.9941063767525,299.00334471838494,88.26666666666667,93.18,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,638.2501953125,315.12666015625,76.56314086914062,325.2947998046875,89.02166666666666,92.58,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,637.9322096132961,310.42542269831813,77.13681026757627,325.2947952268225,89.02166666666666,92.58,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,622.9076171875,73.62275390625,51.02571105957031,387.2315673828125,89.185,92.56,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,622.9318104391451,73.08550041894304,51.083347128078046,387.23155078395916,89.185,92.56,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,1002.8521484375,7.230261993408203,257.8693603515625,344.5750732421875,90.31666666666666,93.27,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,993.9920885238873,7.336983078582112,260.1652137877529,344.5750998869265,90.31666666666666,93.27,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,150.8249755859375,165.8216796875,273.28935546875,366.745458984375,89.71333333333334,93.27,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,157.02310438750573,161.86104463774151,276.0991712495153,366.74543789880323,89.71333333333334,93.27,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,41.96640319824219,180.41014404296874,625.7255859375,346.71796875,89.53333333333333,92.16,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,41.93430590747262,182.14232825207998,620.2896420977004,346.71798523795763,89.53333333333333,92.16,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,118.6170166015625,87.95874633789063,318.661376953125,399.8582763671875,89.35833333333333,92.95,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,116.43171174962818,88.47471127987001,324.77125613037344,399.8582976645031,89.35833333333333,92.95,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,460.828662109375,497.508544921875,43.27912902832031,363.1120361328125,89.25833333333334,92.74,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,460.07855409292443,494.50482704961394,42.49903156596036,363.11202495782135,89.25833333333334,92.74,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,100.82252197265625,40.34994201660156,306.64921875,352.85810546875,89.30166666666666,90.48,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,102.39660596726824,40.8383209387634,308.5769275453748,352.85809443940207,89.30166666666666,90.48,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,126.6046875,343.381884765625,196.0626708984375,343.88173828125,89.43,93.81,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,127.28095594941037,346.23874595142405,196.195220561787,343.88174737917774,89.43,93.81,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,177.99083251953124,157.977587890625,102.4695556640625,363.320751953125,89.36,93.28,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,172.9107354080861,158.85374934070347,103.13711343381507,363.3207344611186,89.36,93.28,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,65.96046142578125,230.917431640625,790.44345703125,358.509765625,89.28833333333333,92.0,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,65.47798948423679,232.21097634510824,784.754249327257,358.50976979081616,89.28833333333333,92.0,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,689.3474609375,65.228173828125,37.494287109375,380.1529541015625,89.97666666666667,93.18,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,687.5634329382668,65.49572671596145,37.22189057696666,380.1529231775992,89.97666666666667,93.18,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,491.173974609375,33.204046630859374,110.2703125,362.07255859375,90.18333333333334,93.14,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,481.31554718692735,33.16129023616167,107.18932087856767,362.0725799013422,90.18333333333334,93.14,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,461.291650390625,36.941165161132815,192.803076171875,371.086572265625,90.045,91.53,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,454.56312844194906,37.042461135413994,194.6940301796337,371.0865597651071,90.045,91.53,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,435.706982421875,227.6338134765625,187.33741455078126,371.365283203125,89.275,93.25,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,430.32011364823813,223.46474920990585,191.2087380357285,371.365289897294,89.275,93.25,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,581.00341796875,231.367822265625,39.05162353515625,363.7466064453125,89.54333333333334,93.32,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,583.3891547118385,238.99261144728615,38.83907422853962,363.7466265980836,89.54333333333334,93.32,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,492.65859375,44.65655517578125,42.780642700195315,465.1078125,89.50666666666666,92.39,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,484.8673337340236,44.75358228358101,42.669624947443076,465.10779297043973,89.50666666666666,92.39,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,672.182861328125,7.204808044433594,117.90177001953126,470.074267578125,89.89666666666666,92.46,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,673.8841436152418,7.255738412553744,114.6337766449089,470.07428841332165,89.89666666666666,92.46,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,46.214663696289065,38.01207275390625,109.44654541015625,448.000048828125,89.63333333333334,92.51,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,46.202874309185546,37.855157303500704,106.81594836292189,448.0000336622899,89.63333333333334,92.51,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,38.99534606933594,98.38726806640625,468.03349609375,442.969970703125,89.615,92.0,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,39.00973900163894,100.24254165329845,462.8430714682498,442.96998219101914,89.615,92.0,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,82.7728759765625,90.23916015625,193.14166259765625,449.141650390625,89.50833333333334,93.25,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,85.78132762595263,90.89462384812582,198.68461301644555,449.1416280705072,89.50833333333334,93.25,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,309.3624267578125,405.947216796875,3.915606689453125,448.014697265625,89.54833333333333,91.73,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,309.92986878765277,411.6826464950432,3.9355144035188254,448.01466023865913,89.54833333333333,91.73,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,84.19843139648438,46.293582153320315,318.1798095703125,431.277587890625,89.535,91.33,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,81.53245558280726,46.63532584969481,311.4841816048332,431.27758525413594,89.535,91.33,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,71.30493774414063,286.2843994140625,110.0622314453125,451.277783203125,89.53166666666667,93.04,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,70.91820807031816,291.17921513945333,108.5302713192458,451.2777643726202,89.53166666666667,93.04,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,83.1048583984375,133.8947509765625,71.34356079101562,462.364306640625,89.335,92.87,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,82.30768539971567,136.3737011177276,71.6812885300349,462.36432454569865,89.335,92.87,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,63.388623046875,116.0909912109375,544.28740234375,477.02314453125,89.35666666666667,92.2,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,63.436367723067164,117.564034067998,534.0879073162452,477.0231820864657,89.35666666666667,92.2,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,549.625927734375,58.23720703125,22.56365203857422,482.242236328125,89.76,92.88,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,549.77361120869,58.066769737377584,22.565388579669865,482.2422457312567,89.76,92.88,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,419.52802734375,26.125424194335938,52.2927490234375,443.60400390625,89.96,92.5,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,424.4444247632503,26.12630425128277,52.394323637268926,443.6040150458331,89.96,92.5,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,359.529833984375,32.2697998046875,108.0272705078125,422.668017578125,89.855,92.89,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,365.38925153549224,32.37681857820365,109.72892524352115,422.6680219574961,89.855,92.89,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,330.567138671875,120.0877685546875,85.5193359375,500.255078125,89.35166666666667,90.53,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,328.11978974669927,120.98302951752257,86.80551541074612,500.2551200974216,89.35166666666667,90.53,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,422.27138671875,101.22410888671875,28.851806640625,452.5205078125,89.36666666666666,93.79,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,8,429.3169678345481,98.40779285969543,28.98986428440561,452.5205148084113,89.36666666666666,93.79,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,648.94208984375,278.34951171875,259.7821044921875,228.0260498046875,87.305,90.44,deeplift,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,650.5575242445074,277.1447759601069,254.34495607464555,228.02604045819788,87.305,90.44,integrated_gradients,0
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,979.2185546875,20.36969757080078,373.3443603515625,205.3725830078125,90.02666666666667,92.49,deeplift,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,979.5720730433325,20.154953137681154,371.7457161811542,205.37256967552307,90.02666666666667,92.49,integrated_gradients,1
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,315.3197265625,316.53583984375,407.9337890625,213.65068359375,88.50333333333333,91.95,deeplift,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,319.40195415286087,314.8657701485177,402.7852354128046,213.65067997224446,88.50333333333333,91.95,integrated_gradients,2
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,226.60654296875,142.8717041015625,623.9990234375,234.083984375,88.52,92.55,deeplift,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,223.95048536675114,142.80065891460202,625.1643525947691,234.08397408056663,88.52,92.55,integrated_gradients,3
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,170.35235595703125,133.64954833984376,336.9746337890625,251.7135498046875,86.92666666666666,91.69,deeplift,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,170.03871602362622,133.73625323553122,338.44408569845143,251.7135342006547,86.92666666666666,91.69,integrated_gradients,4
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,452.497021484375,519.858154296875,302.297119140625,215.0366455078125,88.05833333333334,91.97,deeplift,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,445.38796669699934,523.2457147120882,302.85843473666614,215.036621208971,88.05833333333334,91.97,integrated_gradients,5
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,134.07562255859375,134.5953369140625,228.542724609375,240.6235595703125,87.44333333333333,88.14,deeplift,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,133.54727445743666,134.78408247158978,228.7091539867484,240.6235589244855,87.44333333333333,88.14,integrated_gradients,6
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,302.0638671875,366.005615234375,360.9497314453125,217.6413330078125,88.745,93.23,deeplift,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,301.6206504393031,364.78327967352396,363.4285530555443,217.64133172965165,88.745,93.23,integrated_gradients,7
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,391.343505859375,223.168798828125,234.325830078125,231.4556396484375,87.87166666666667,93.44,deeplift,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,392.4820819594806,226.33491527554514,235.30204039478673,231.45565103551857,87.87166666666667,93.44,integrated_gradients,8
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,77.49402465820313,349.550341796875,877.8099609375,237.871630859375,87.81166666666667,90.55,deeplift,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,77.69035375372107,347.86497111229846,884.0461493519537,237.87163683896625,87.81166666666667,90.55,integrated_gradients,9
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,605.92333984375,148.927587890625,79.59426879882812,239.3351318359375,89.14833333333333,92.81,deeplift,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,607.2362873601973,153.93340989407565,79.58614259026189,239.33514812828608,89.14833333333333,92.81,integrated_gradients,10
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,518.4404296875,66.78430786132813,285.00947265625,231.4469970703125,89.72166666666666,93.17,deeplift,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,524.3594691108525,66.92130737354441,289.9454285243726,231.44700395079803,89.72166666666666,93.17,integrated_gradients,11
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,478.267138671875,152.6549560546875,328.1238037109375,221.9552734375,89.21666666666667,92.9,deeplift,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,486.0066552212472,156.38082333751535,321.8330419326748,221.95527313244924,89.21666666666667,92.9,integrated_gradients,12
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,613.76962890625,463.572412109375,372.94150390625,215.95439453125,87.91333333333333,91.74,deeplift,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,620.9914332516126,462.6287655307202,379.04532936778645,215.9544118103921,87.91333333333333,91.74,integrated_gradients,13
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,584.393115234375,372.7562255859375,155.9259765625,227.416845703125,88.85833333333333,91.06,deeplift,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,586.9725874479119,367.3674164500995,153.81555833172433,227.4168544038861,88.85833333333333,91.06,integrated_gradients,14
0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,676.37373046875,193.336962890625,199.51650390625,263.5432373046875,88.39833333333333,92.69,deeplift,0
